date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-07-08,03:39:12.919,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,5.30,147.98,39.40,4.63,685.15,0.00,11.76,92,1,3928322,50,0,-3.49,0.00,,
2025-07-08,03:39:13.119,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,6.90,148.00,44.20,5.65,836.20,0.00,12.78,92,2,3928323,50,0,-3.53,0.00,,
2025-07-08,03:39:13.319,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,7.50,147.92,54.90,7.75,1146.38,0.00,14.12,92,2,3928323,50,0,-4.01,0.00,,
2025-07-08,03:39:13.519,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,8.80,147.83,42.80,6.24,922.46,0.00,14.57,92,3,3928324,50,0,-3.66,0.00,,
2025-07-08,03:39:13.719,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,9.70,147.68,45.70,7.36,1086.92,0.00,16.10,91,3,3928324,50,0,-3.89,0.00,,
2025-07-08,03:39:13.920,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,11.60,147.72,37.60,5.92,874.50,0.00,15.74,91,4,3928325,50,0,-3.33,0.00,,
2025-07-08,03:39:14.119,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,12.20,147.79,16.30,2.69,397.56,0.00,16.49,92,5,3928326,50,0,-1.44,0.00,,
2025-07-08,03:39:14.339,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,17.90,147.50,30.00,5.37,792.08,0.00,17.89,91,6,3928327,50,0,-3.52,0.00,,
2025-07-08,03:39:14.523,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,16.20,147.67,46.30,8.70,1284.73,0.00,18.80,91,7,3928328,50,0,-3.33,0.00,,
2025-07-08,03:39:15.081,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,16.30,144.93,132.20,37.72,5466.76,0.00,28.53,85,9,3928330,50,0,-5.63,0.00,,
2025-07-08,03:39:15.171,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,18.50,143.66,126.40,39.08,5614.23,0.00,30.92,82,10,3928331,50,0,-5.55,0.00,,
2025-07-08,03:39:15.642,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,25.10,142.99,102.80,34.38,4916.00,0.00,33.44,80,13,3928334,50,0,-5.10,0.00,,
2025-07-08,03:39:15.743,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,27.20,142.07,143.20,54.79,7784.02,0.00,38.26,78,15,3928336,50,0,-5.90,0.00,,
2025-07-08,03:39:15.921,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,29.80,141.50,144.60,59.00,8348.50,0.00,40.80,77,17,3928338,50,0,-5.91,0.00,,
2025-07-08,03:39:16.121,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,32.30,140.56,143.30,59.01,8294.45,0.00,41.18,75,19,3928340,50,0,-5.88,0.00,,
2025-07-08,03:39:16.319,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,35.90,140.03,141.50,64.24,8995.53,0.00,45.40,74,21,3928342,50,0,-5.87,0.00,,
2025-07-08,03:39:16.539,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,38.70,139.77,131.70,62.90,8791.53,0.00,47.76,73,23,3928344,50,0,-5.66,0.00,,
2025-07-08,03:39:17.539,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,53.40,137.05,121.70,70.61,9677.10,0.00,58.02,67,38,3928359,50,0,-5.50,0.00,,
2025-07-08,03:39:17.539,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,53.40,137.05,121.70,70.61,9677.10,0.00,58.02,67,38,3928359,50,0,-5.50,0.00,,
2025-07-08,03:39:17.539,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,53.40,137.05,121.70,70.61,9677.10,0.00,58.02,67,38,3928359,50,0,-5.50,0.00,,
2025-07-08,03:39:17.539,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,53.40,137.05,121.70,70.61,9677.10,0.00,58.02,67,38,3928359,50,0,-5.50,0.00,,
2025-07-08,03:39:18.138,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,60.60,140.12,62.20,34.99,4902.80,0.00,56.25,74,48,3928369,50,0,-4.27,0.00,,
2025-07-08,03:39:18.138,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,60.60,140.12,62.20,34.99,4902.80,0.00,56.25,74,48,3928369,50,0,-4.27,0.00,,
2025-07-08,03:39:18.138,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,60.60,140.12,62.20,34.99,4902.80,0.00,56.25,74,48,3928369,50,0,-4.27,0.00,,
2025-07-08,03:39:18.724,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,64.20,140.26,88.80,54.36,7624.53,0.00,61.22,74,58,3928379,50,0,-4.79,0.00,,
2025-07-08,03:39:18.724,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,64.20,140.26,88.80,54.36,7624.53,0.00,61.22,74,58,3928379,50,0,-4.79,0.00,,
2025-07-08,03:39:18.724,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,64.20,140.26,88.80,54.36,7624.53,0.00,61.22,74,58,3928379,50,0,-4.79,0.00,,
2025-07-08,03:39:19.323,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,68.90,141.69,20.10,12.09,1713.03,0.00,60.16,77,70,3928391,50,0,-2.74,0.00,,
2025-07-08,03:39:19.323,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,68.90,141.69,20.10,12.09,1713.03,0.00,60.16,77,70,3928391,50,0,-2.74,0.00,,
2025-07-08,03:39:19.323,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,68.90,141.69,20.10,12.09,1713.03,0.00,60.16,77,70,3928391,50,0,-2.74,0.00,,
2025-07-08,03:39:19.941,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,69.70,140.25,82.00,54.46,7638.02,0.00,66.41,74,82,3928403,50,0,-4.68,0.00,,
2025-07-08,03:39:19.941,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,69.70,140.25,82.00,54.46,7638.02,0.00,66.41,74,82,3928403,50,0,-4.68,0.00,,
2025-07-08,03:39:19.941,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,69.70,140.25,82.00,54.46,7638.02,0.00,66.41,74,82,3928403,50,0,-4.68,0.00,,
2025-07-08,03:39:20.540,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,72.60,141.21,47.10,30.29,4277.25,0.00,64.30,76,94,3928415,50,0,-3.97,0.00,,
2025-07-08,03:39:20.540,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,72.60,141.21,47.10,30.29,4277.25,0.00,64.30,76,94,3928415,50,0,-3.97,0.00,,
2025-07-08,03:39:20.540,55.755069999999996,37.665525,12.3873046875,149.5,268.32,0,72.60,141.21,47.10,30.29,4277.25,0.00,64.30,76,94,3928415,50,0,-3.97,0.00,,
2025-07-08,03:39:21.140,55.75559666666666,37.65756666666667,49.426920318603514,170.6,7.01,503,74.30,142.29,50.50,33.34,4743.95,0.00,66.02,79,106,3928427,50,0,-4.04,0.00,,
2025-07-08,03:39:21.140,55.75559666666666,37.65756666666667,49.426920318603514,170.6,7.01,503,74.30,142.29,50.50,33.34,4743.95,0.00,66.02,79,106,3928427,50,0,-4.04,0.00,,
2025-07-08,03:39:21.140,55.75559666666666,37.65756666666667,49.426920318603514,170.6,7.01,503,74.30,142.29,50.50,33.34,4743.95,0.00,66.02,79,106,3928427,50,0,-4.04,0.00,,
2025-07-08,03:39:21.739,55.755755,37.65763666666667,51.98591423034668,167.3,8.08,521,75.60,142.80,45.90,30.79,4396.81,0.00,67.09,80,119,3928440,50,0,-3.75,0.00,,
2025-07-08,03:39:21.739,55.755755,37.65763666666667,51.98591423034668,167.3,8.08,521,75.60,142.80,45.90,30.79,4396.81,0.00,67.09,80,119,3928440,50,0,-3.75,0.00,,
2025-07-08,03:39:21.739,55.755755,37.65763666666667,51.98591423034668,167.3,8.08,521,75.60,142.80,45.90,30.79,4396.81,0.00,67.09,80,119,3928440,50,0,-3.75,0.00,,
2025-07-08,03:39:22.341,55.755755,37.65763666666667,51.98591423034668,167.3,8.08,521,75.70,143.78,32.00,21.19,3046.70,0.00,66.22,82,131,3928452,50,0,-2.84,0.00,,
2025-07-08,03:39:22.341,55.755755,37.65763666666667,51.98591423034668,167.3,8.08,521,75.70,143.78,32.00,21.19,3046.70,0.00,66.22,82,131,3928452,50,0,-2.84,0.00,,
2025-07-08,03:39:22.341,55.755755,37.65763666666667,51.98591423034668,167.3,8.08,521,75.70,143.78,32.00,21.19,3046.70,0.00,66.22,82,131,3928452,50,0,-2.84,0.00,,
2025-07-08,03:39:22.940,55.75594833333333,37.65765,56.043985748291014,175.5,7.41,543,74.50,144.66,27.80,18.14,2624.13,0.00,65.24,84,144,3928465,50,0,-2.51,0.00,,
2025-07-08,03:39:22.940,55.75594833333333,37.65765,56.043985748291014,175.5,7.41,543,74.50,144.66,27.80,18.14,2624.13,0.00,65.24,84,144,3928465,50,0,-2.51,0.00,,
2025-07-08,03:39:22.940,55.75594833333333,37.65765,56.043985748291014,175.5,7.41,543,74.50,144.66,27.80,18.14,2624.13,0.00,65.24,84,144,3928465,50,0,-2.51,0.00,,
2025-07-08,03:39:23.543,55.75594833333333,37.65765,56.043985748291014,175.5,7.41,543,76.20,138.82,95.00,67.74,9403.67,0.00,71.30,71,156,3928477,50,0,-4.92,0.00,,
2025-07-08,03:39:23.543,55.75594833333333,37.65765,56.043985748291014,175.5,7.41,543,76.20,138.82,95.00,67.74,9403.67,0.00,71.30,71,156,3928477,50,0,-4.92,0.00,,
2025-07-08,03:39:23.543,55.75594833333333,37.65765,56.043985748291014,175.5,7.41,543,76.20,138.82,95.00,67.74,9403.67,0.00,71.30,71,156,3928477,50,0,-4.92,0.00,,
2025-07-08,03:39:24.141,55.75610833333334,37.657693333333334,63.481929016113284,174.3,8.47,561,79.70,139.00,86.80,62.77,8725.03,0.00,72.32,71,170,3928491,50,0,-4.75,0.00,,
2025-07-08,03:39:24.141,55.75610833333334,37.657693333333334,63.481929016113284,174.3,8.47,561,79.70,139.00,86.80,62.77,8725.03,0.00,72.32,71,170,3928491,50,0,-4.75,0.00,,
2025-07-08,03:39:24.141,55.75610833333334,37.657693333333334,63.481929016113284,174.3,8.47,561,79.70,139.00,86.80,62.77,8725.03,0.00,72.32,71,170,3928491,50,0,-4.75,0.00,,
2025-07-08,03:39:24.762,55.75629333333333,37.657741666666666,71.93716506958008,171.0,7.0,582,82.70,138.61,86.80,66.42,9206.48,0.00,76.52,70,184,3928505,50,0,-4.79,0.00,,
2025-07-08,03:39:24.762,55.75629333333333,37.657741666666666,71.93716506958008,171.0,7.0,582,82.70,138.61,86.80,66.42,9206.48,0.00,76.52,70,184,3928505,50,0,-4.79,0.00,,
2025-07-08,03:39:24.762,55.75629333333333,37.657741666666666,71.93716506958008,171.0,7.0,582,82.70,138.61,86.80,66.42,9206.48,0.00,76.52,70,184,3928505,50,0,-4.79,0.00,,
2025-07-08,03:39:25.340,55.75629333333333,37.657741666666666,71.93716506958008,171.0,7.0,582,85.50,137.97,92.60,71.90,9920.04,0.00,77.65,69,198,3928519,50,0,-4.90,0.00,,
2025-07-08,03:39:25.340,55.75629333333333,37.657741666666666,71.93716506958008,171.0,7.0,582,85.50,137.97,92.60,71.90,9920.04,0.00,77.65,69,198,3928519,50,0,-4.90,0.00,,
2025-07-08,03:39:25.340,55.75629333333333,37.657741666666666,71.93716506958008,171.0,7.0,582,85.50,137.97,92.60,71.90,9920.04,0.00,77.65,69,198,3928519,50,0,-4.90,0.00,,
2025-07-08,03:39:25.962,55.75650333333333,37.65777666666667,75.39115676879884,164.0,5.28,605,88.10,136.67,102.80,81.50,11138.61,0.00,79.28,66,213,3928534,50,0,-5.08,0.00,,
2025-07-08,03:39:25.962,55.75650333333333,37.65777666666667,75.39115676879884,164.0,5.28,605,88.10,136.67,102.80,81.50,11138.61,0.00,79.28,66,213,3928534,50,0,-5.08,0.00,,
2025-07-08,03:39:25.962,55.75650333333333,37.65777666666667,75.39115676879884,164.0,5.28,605,88.10,136.67,102.80,81.50,11138.61,0.00,79.28,66,213,3928534,50,0,-5.08,0.00,,
2025-07-08,03:39:26.562,55.75650333333333,37.65777666666667,75.39115676879884,164.0,5.28,605,91.60,138.35,56.20,42.17,5834.22,0.00,75.04,70,228,3928549,50,0,-4.18,0.00,,
2025-07-08,03:39:26.562,55.75650333333333,37.65777666666667,75.39115676879884,164.0,5.28,605,91.60,138.35,56.20,42.17,5834.22,0.00,75.04,70,228,3928549,50,0,-4.18,0.00,,
2025-07-08,03:39:26.562,55.75650333333333,37.65777666666667,75.39115676879884,164.0,5.28,605,91.60,138.35,56.20,42.17,5834.22,0.00,75.04,70,228,3928549,50,0,-4.18,0.00,,
2025-07-08,03:39:27.145,55.756706666666666,37.65783166666667,78.08727035522462,161.70000000000002,5.52,628,91.50,140.35,63.60,46.79,6566.98,0.00,73.57,74,243,3928564,50,0,-4.30,0.00,,
2025-07-08,03:39:27.145,55.756706666666666,37.65783166666667,78.08727035522462,161.70000000000002,5.52,628,91.50,140.35,63.60,46.79,6566.98,0.00,73.57,74,243,3928564,50,0,-4.30,0.00,,
2025-07-08,03:39:27.145,55.756706666666666,37.65783166666667,78.08727035522462,161.70000000000002,5.52,628,91.50,140.35,63.60,46.79,6566.98,0.00,73.57,74,243,3928564,50,0,-4.30,0.00,,
2025-07-08,03:39:27.744,55.756895,37.65780666666667,79.95324325561523,161.0,4.28,649,91.30,139.83,70.10,54.69,7647.30,0.00,78.01,73,258,3928579,50,0,-4.47,0.00,,
2025-07-08,03:39:27.744,55.756895,37.65780666666667,79.95324325561523,161.0,4.28,649,91.30,139.83,70.10,54.69,7647.30,0.00,78.01,73,258,3928579,50,0,-4.47,0.00,,
2025-07-08,03:39:27.744,55.756895,37.65780666666667,79.95324325561523,161.0,4.28,649,91.30,139.83,70.10,54.69,7647.30,0.00,78.01,73,258,3928579,50,0,-4.47,0.00,,
2025-07-08,03:39:28.363,55.756895,37.65780666666667,79.95324325561523,161.0,4.28,649,92.70,138.10,68.30,51.70,7139.77,0.00,75.69,69,274,3928595,50,0,-4.43,0.00,,
2025-07-08,03:39:28.363,55.756895,37.65780666666667,79.95324325561523,161.0,4.28,649,92.70,138.10,68.30,51.70,7139.77,0.00,75.69,69,274,3928595,50,0,-4.43,0.00,,
2025-07-08,03:39:28.363,55.756895,37.65780666666667,79.95324325561523,161.0,4.28,649,92.70,138.10,68.30,51.70,7139.77,0.00,75.69,69,274,3928595,50,0,-4.43,0.00,,
2025-07-08,03:39:28.961,55.75711666666666,37.65784,83.88901290893556,161.5,2.75,674,94.70,137.14,76.00,59.26,8126.92,0.00,77.98,67,290,3928611,50,0,-4.57,0.00,,
2025-07-08,03:39:28.961,55.75711666666666,37.65784,83.88901290893556,161.5,2.75,674,94.70,137.14,76.00,59.26,8126.92,0.00,77.98,67,290,3928611,50,0,-4.57,0.00,,
2025-07-08,03:39:28.961,55.75711666666666,37.65784,83.88901290893556,161.5,2.75,674,94.70,137.14,76.00,59.26,8126.92,0.00,77.98,67,290,3928611,50,0,-4.57,0.00,,
2025-07-08,03:39:29.561,55.75711666666666,37.65784,83.88901290893556,161.5,2.75,674,95.80,139.45,53.90,42.23,5888.97,0.00,78.34,72,306,3928627,50,0,-4.16,0.00,,
2025-07-08,03:39:29.561,55.75711666666666,37.65784,83.88901290893556,161.5,2.75,674,95.80,139.45,53.90,42.23,5888.97,0.00,78.34,72,306,3928627,50,0,-4.16,0.00,,
2025-07-08,03:39:29.561,55.75711666666666,37.65784,83.88901290893556,161.5,2.75,674,95.80,139.45,53.90,42.23,5888.97,0.00,78.34,72,306,3928627,50,0,-4.16,0.00,,
2025-07-08,03:39:30.164,55.75733,37.65785833333334,86.37388687133789,161.0,2.07,698,96.10,139.48,58.50,45.85,6395.16,0.00,78.38,72,322,3928643,50,0,-4.25,0.00,,
2025-07-08,03:39:30.164,55.75733,37.65785833333334,86.37388687133789,161.0,2.07,698,96.10,139.48,58.50,45.85,6395.16,0.00,78.38,72,322,3928643,50,0,-4.25,0.00,,
2025-07-08,03:39:30.164,55.75733,37.65785833333334,86.37388687133789,161.0,2.07,698,96.10,139.48,58.50,45.85,6395.16,0.00,78.38,72,322,3928643,50,0,-4.25,0.00,,
2025-07-08,03:39:30.762,55.75756833333333,37.657873333333335,88.8291114807129,162.9,2.27,724,96.20,138.80,77.50,65.14,9041.43,0.00,84.05,71,338,3928659,51,0,-4.60,0.00,,
2025-07-08,03:39:30.762,55.75756833333333,37.657873333333335,88.8291114807129,162.9,2.27,724,96.20,138.80,77.50,65.14,9041.43,0.00,84.05,71,338,3928659,51,0,-4.60,0.00,,
2025-07-08,03:39:30.762,55.75756833333333,37.657873333333335,88.8291114807129,162.9,2.27,724,96.20,138.80,77.50,65.14,9041.43,0.00,84.05,71,338,3928659,51,0,-4.60,0.00,,
2025-07-08,03:39:31.362,55.75756833333333,37.657873333333335,88.8291114807129,162.9,2.27,724,98.10,137.01,65.50,52.82,7236.87,0.00,80.64,67,355,3928676,51,0,-4.40,0.00,,
2025-07-08,03:39:31.362,55.75756833333333,37.657873333333335,88.8291114807129,162.9,2.27,724,98.10,137.01,65.50,52.82,7236.87,0.00,80.64,67,355,3928676,51,0,-4.40,0.00,,
2025-07-08,03:39:31.362,55.75756833333333,37.657873333333335,88.8291114807129,162.9,2.27,724,98.10,137.01,65.50,52.82,7236.87,0.00,80.64,67,355,3928676,51,0,-4.40,0.00,,
2025-07-08,03:39:31.963,55.75779166666666,37.65788833333333,91.07124252319336,160.9,0.89,749,99.60,135.19,102.20,83.20,11247.81,0.00,81.41,62,371,3928692,51,0,-5.04,0.00,,
2025-07-08,03:39:31.963,55.75779166666666,37.65788833333333,91.07124252319336,160.9,0.89,749,99.60,135.19,102.20,83.20,11247.81,0.00,81.41,62,371,3928692,51,0,-5.04,0.00,,
2025-07-08,03:39:31.963,55.75779166666666,37.65788833333333,91.07124252319336,160.9,0.89,749,99.60,135.19,102.20,83.20,11247.81,0.00,81.41,62,371,3928692,51,0,-5.04,0.00,,
2025-07-08,03:39:32.564,55.75779166666666,37.65788833333333,91.07124252319336,160.9,0.89,749,102.10,135.76,90.50,75.38,10233.59,0.00,83.29,64,388,3928709,51,0,-4.84,0.00,,
2025-07-08,03:39:32.564,55.75779166666666,37.65788833333333,91.07124252319336,160.9,0.89,749,102.10,135.76,90.50,75.38,10233.59,0.00,83.29,64,388,3928709,51,0,-4.84,0.00,,
2025-07-08,03:39:32.564,55.75779166666666,37.65788833333333,91.07124252319336,160.9,0.89,749,102.10,135.76,90.50,75.38,10233.59,0.00,83.29,64,388,3928709,51,0,-4.84,0.00,,
2025-07-08,03:39:33.180,55.758028333333336,37.65790166666667,92.89830322265625,158.9,0.43,775,103.80,136.20,78.00,65.61,8936.08,0.00,84.12,65,406,3928727,51,0,-4.61,0.00,,
2025-07-08,03:39:33.180,55.758028333333336,37.65790166666667,92.89830322265625,158.9,0.43,775,103.80,136.20,78.00,65.61,8936.08,0.00,84.12,65,406,3928727,51,0,-4.61,0.00,,
2025-07-08,03:39:33.180,55.758028333333336,37.65790166666667,92.89830322265625,158.9,0.43,775,103.80,136.20,78.00,65.61,8936.08,0.00,84.12,65,406,3928727,51,0,-4.61,0.00,,
2025-07-08,03:39:33.770,55.758263333333325,37.657905,93.91189498901367,156.70000000000002,359.85,802,104.40,136.93,67.60,58.61,8025.47,0.00,86.70,66,423,3928744,51,0,-4.46,0.00,,
2025-07-08,03:39:33.770,55.758263333333325,37.657905,93.91189498901367,156.70000000000002,359.85,802,104.40,136.93,67.60,58.61,8025.47,0.00,86.70,66,423,3928744,51,0,-4.46,0.00,,
2025-07-08,03:39:33.770,55.758263333333325,37.657905,93.91189498901367,156.70000000000002,359.85,802,104.40,136.93,67.60,58.61,8025.47,0.00,86.70,66,423,3928744,51,0,-4.46,0.00,,
2025-07-08,03:39:34.382,55.758263333333325,37.657905,93.91189498901367,156.70000000000002,359.85,802,105.00,136.30,83.00,73.38,10001.69,0.00,88.41,65,441,3928762,51,0,-4.70,0.00,,
2025-07-08,03:39:34.382,55.758263333333325,37.657905,93.91189498901367,156.70000000000002,359.85,802,105.00,136.30,83.00,73.38,10001.69,0.00,88.41,65,441,3928762,51,0,-4.70,0.00,,
2025-07-08,03:39:34.382,55.758263333333325,37.657905,93.91189498901367,156.70000000000002,359.85,802,105.00,136.30,83.00,73.38,10001.69,0.00,88.41,65,441,3928762,51,0,-4.70,0.00,,
2025-07-08,03:39:34.982,55.75850666666667,37.657900000000005,96.3059669494629,155.8,359.25,829,105.80,135.91,86.30,74.99,10191.89,0.00,86.89,64,458,3928779,51,0,-4.76,0.00,,
2025-07-08,03:39:34.982,55.75850666666667,37.657900000000005,96.3059669494629,155.8,359.25,829,105.80,135.91,86.30,74.99,10191.89,0.00,86.89,64,458,3928779,51,0,-4.76,0.00,,
2025-07-08,03:39:34.982,55.75850666666667,37.657900000000005,96.3059669494629,155.8,359.25,829,105.80,135.91,86.30,74.99,10191.89,0.00,86.89,64,458,3928779,51,0,-4.76,0.00,,
2025-07-08,03:39:35.567,55.75850666666667,37.657900000000005,96.3059669494629,155.8,359.25,829,107.20,135.96,82.80,69.68,9473.69,0.00,84.16,64,476,3928797,51,0,-4.64,0.00,,
2025-07-08,03:39:35.567,55.75850666666667,37.657900000000005,96.3059669494629,155.8,359.25,829,107.20,135.96,82.80,69.68,9473.69,0.00,84.16,64,476,3928797,51,0,-4.64,0.00,,
2025-07-08,03:39:35.567,55.75850666666667,37.657900000000005,96.3059669494629,155.8,359.25,829,107.20,135.96,82.80,69.68,9473.69,0.00,84.16,64,476,3928797,51,0,-4.64,0.00,,
2025-07-08,03:39:36.165,55.75875666666668,37.657891666666664,97.68645401000977,154.8,358.89,857,108.10,137.08,57.90,48.49,6647.01,0.00,83.74,67,494,3928815,51,0,-4.25,0.00,,
2025-07-08,03:39:36.165,55.75875666666668,37.657891666666664,97.68645401000977,154.8,358.89,857,108.10,137.08,57.90,48.49,6647.01,0.00,83.74,67,494,3928815,51,0,-4.25,0.00,,
2025-07-08,03:39:36.165,55.75875666666668,37.657891666666664,97.68645401000977,154.8,358.89,857,108.10,137.08,57.90,48.49,6647.01,0.00,83.74,67,494,3928815,51,0,-4.25,0.00,,
2025-07-08,03:39:36.782,55.759006666666664,37.65788,98.00702133178712,154.4,357.7,884,106.70,137.30,82.90,77.03,10576.22,0.00,92.92,67,512,3928833,51,0,-4.74,0.00,,
2025-07-08,03:39:36.782,55.759006666666664,37.65788,98.00702133178712,154.4,357.7,884,106.70,137.30,82.90,77.03,10576.22,0.00,92.92,67,512,3928833,51,0,-4.74,0.00,,
2025-07-08,03:39:36.782,55.759006666666664,37.65788,98.00702133178712,154.4,357.7,884,106.70,137.30,82.90,77.03,10576.22,0.00,92.92,67,512,3928833,51,0,-4.74,0.00,,
2025-07-08,03:39:37.382,55.759006666666664,37.65788,98.00702133178712,154.4,357.7,884,107.40,136.34,86.60,75.57,10303.21,0.00,87.26,65,530,3928851,51,0,-4.76,0.00,,
2025-07-08,03:39:37.382,55.759006666666664,37.65788,98.00702133178712,154.4,357.7,884,107.40,136.34,86.60,75.57,10303.21,0.00,87.26,65,530,3928851,51,0,-4.76,0.00,,
2025-07-08,03:39:37.382,55.759006666666664,37.65788,98.00702133178712,154.4,357.7,884,107.40,136.34,86.60,75.57,10303.21,0.00,87.26,65,530,3928851,51,0,-4.76,0.00,,
2025-07-08,03:39:37.981,55.75925833333334,37.65786666666667,98.94464263916016,153.70000000000002,357.84,912,108.00,135.12,85.90,73.00,9863.76,0.00,84.98,62,548,3928869,51,0,-4.77,0.00,,
2025-07-08,03:39:37.981,55.75925833333334,37.65786666666667,98.94464263916016,153.70000000000002,357.84,912,108.00,135.12,85.90,73.00,9863.76,0.00,84.98,62,548,3928869,51,0,-4.77,0.00,,
2025-07-08,03:39:37.981,55.75925833333334,37.65786666666667,98.94464263916016,153.70000000000002,357.84,912,108.00,135.12,85.90,73.00,9863.76,0.00,84.98,62,548,3928869,51,0,-4.77,0.00,,
2025-07-08,03:39:38.581,55.75925833333334,37.65786666666667,98.94464263916016,153.70000000000002,357.84,912,108.70,137.11,55.30,48.75,6684.11,0.00,88.16,67,566,3928887,51,0,-4.22,0.00,,
2025-07-08,03:39:38.581,55.75925833333334,37.65786666666667,98.94464263916016,153.70000000000002,357.84,912,108.70,137.11,55.30,48.75,6684.11,0.00,88.16,67,566,3928887,51,0,-4.22,0.00,,
2025-07-08,03:39:38.581,55.75925833333334,37.65786666666667,98.94464263916016,153.70000000000002,357.84,912,108.70,137.11,55.30,48.75,6684.11,0.00,88.16,67,566,3928887,51,0,-4.22,0.00,,
2025-07-08,03:39:39.182,55.75951499999999,37.657846666666664,99.99529266357422,153.3,357.18,941,108.20,136.72,72.80,61.74,8441.09,0.00,84.81,66,584,3928905,51,0,-4.49,0.00,,
2025-07-08,03:39:39.182,55.75951499999999,37.657846666666664,99.99529266357422,153.3,357.18,941,108.20,136.72,72.80,61.74,8441.09,0.00,84.81,66,584,3928905,51,0,-4.49,0.00,,
2025-07-08,03:39:39.182,55.75951499999999,37.657846666666664,99.99529266357422,153.3,357.18,941,108.20,136.72,72.80,61.74,8441.09,0.00,84.81,66,584,3928905,51,0,-4.49,0.00,,
2025-07-08,03:39:39.788,55.75976833333334,37.657826666666665,100.98294296264649,153.20000000000002,357.35,969,108.70,136.71,66.60,55.17,7542.29,0.00,82.84,66,602,3928923,51,0,-4.39,0.00,,
2025-07-08,03:39:39.788,55.75976833333334,37.657826666666665,100.98294296264649,153.20000000000002,357.35,969,108.70,136.71,66.60,55.17,7542.29,0.00,82.84,66,602,3928923,51,0,-4.39,0.00,,
2025-07-08,03:39:39.788,55.75976833333334,37.657826666666665,100.98294296264649,153.20000000000002,357.35,969,108.70,136.71,66.60,55.17,7542.29,0.00,82.84,66,602,3928923,51,0,-4.39,0.00,,
2025-07-08,03:39:40.406,55.75976833333334,37.657826666666665,100.98294296264649,153.20000000000002,357.35,969,109.20,135.32,87.90,81.48,11025.87,0.00,92.70,63,620,3928941,51,0,-4.79,0.00,,
2025-07-08,03:39:40.406,55.75976833333334,37.657826666666665,100.98294296264649,153.20000000000002,357.35,969,109.20,135.32,87.90,81.48,11025.87,0.00,92.70,63,620,3928941,51,0,-4.79,0.00,,
2025-07-08,03:39:40.406,55.75976833333334,37.657826666666665,100.98294296264649,153.20000000000002,357.35,969,109.20,135.32,87.90,81.48,11025.87,0.00,92.70,63,620,3928941,51,0,-4.79,0.00,,
2025-07-08,03:39:40.983,55.760025,37.657801666666664,101.57775650024415,153.1,357.3,998,109.90,137.28,52.60,42.11,5780.86,0.00,80.06,67,639,3928960,51,0,-4.12,0.00,,
2025-07-08,03:39:40.983,55.760025,37.657801666666664,101.57775650024415,153.1,357.3,998,109.90,137.28,52.60,42.11,5780.86,0.00,80.06,67,639,3928960,51,0,-4.12,0.00,,
2025-07-08,03:39:40.983,55.760025,37.657801666666664,101.57775650024415,153.1,357.3,998,109.90,137.28,52.60,42.11,5780.86,0.00,80.06,67,639,3928960,51,0,-4.12,0.00,,
2025-07-08,03:39:41.587,55.760025,37.657801666666664,101.57775650024415,153.1,357.3,998,109.40,136.90,68.10,58.85,8056.57,0.00,86.42,66,657,3928978,51,0,-4.45,0.00,,
